sourceID,targetID,source,relationship
D:3026,ORPHA:696851,merged_by_name,disease_exact
D:3027,ORPHA:696881,merged_by_name,disease_exact
D:3028,ORPHA:696894,merged_by_name,disease_exact
D:3029,ORPHA:696857,merged_by_name,disease_exact
D:3030,ORPHA:696870,merged_by_name,disease_exact
D:3031,ORPHA:696907,merged_by_name,disease_exact
D:3032,ORPHA:696904,merged_by_name,disease_exact
D:3033,ORPHA:697417,merged_by_name,disease_exact
D:3034,ORPHA:696863,merged_by_name,disease_exact
D:3035,ORPHA:696931,merged_by_name,disease_exact
D:3036,ORPHA:231205,merged_by_name,disease_exact
D:3037,ORPHA:280821,merged_by_name,disease_exact
D:3038,OMIM:217000,merged_by_name,disease_exact
D:3039,OMIM:613779,merged_by_name,disease_exact
D:3039,ORPHA:280133,merged_by_name,disease_exact
D:3040,OMIM:120790,merged_by_name,disease_exact
D:3041,OMIM:614380,merged_by_name,disease_exact
D:3042,OMIM:614379,merged_by_name,disease_exact
D:3043,OMIM:613790,merged_by_name,disease_exact
D:3044,OMIM:613789,merged_by_name,disease_exact
D:3045,OMIM:613825,merged_by_name,disease_exact
D:3046,OMIM:216950,merged_by_name,disease_exact
D:3047,OMIM:613783,merged_by_name,disease_exact
D:3048,OMIM:615561,merged_by_name,disease_exact
D:3049,OMIM:613912,merged_by_name,disease_exact
D:3049,ORPHA:169467,merged_by_name,disease_exact
D:3050,OMIM:609814,merged_by_name,disease_exact
D:3051,OMIM:610984,merged_by_name,disease_exact
D:3051,ORPHA:200418,merged_by_name,disease_exact
D:3052,OMIM:226300,merged_by_name,disease_exact
D:3052,ORPHA:566175,merged_by_name,disease_exact
D:3053,ORPHA:99429,merged_by_name,disease_exact
D:3054,ORPHA:1329,merged_by_name,disease_exact
D:3055,ORPHA:99067,merged_by_name,disease_exact
D:3056,ORPHA:576227,merged_by_name,disease_exact
D:3057,ORPHA:99068,merged_by_name,disease_exact
D:3058,ORPHA:98949,merged_by_name,disease_exact
D:3059,ORPHA:254688,merged_by_name,disease_exact
D:3060,ORPHA:180126,merged_by_name,disease_exact
D:3061,ORPHA:263708,merged_by_name,disease_exact
D:3062,ORPHA:102013,merged_by_name,disease_exact
D:3063,ORPHA:83452,merged_by_name,disease_exact
D:3064,OMIM:604335,merged_by_name,disease_exact
D:3064,ORPHA:99995,merged_by_name,disease_exact
D:3065,ORPHA:99994,merged_by_name,disease_exact
D:3066,ORPHA:211277,merged_by_name,disease_exact
D:3067,ORPHA:306644,merged_by_name,disease_exact
D:3068,ORPHA:268316,merged_by_name,disease_exact
D:3069,ORPHA:90053,merged_by_name,disease_exact
D:3070,ORPHA:458758,merged_by_name,disease_exact
D:3071,ORPHA:168966,merged_by_name,disease_exact
D:3072,OMIM:602093,merged_by_name,disease_exact
D:3073,OMIM:613093,merged_by_name,disease_exact
D:3074,OMIM:304030,merged_by_name,disease_exact
D:3075,ORPHA:1872,merged_by_name,disease_exact
D:3076,OMIM:600624,merged_by_name,disease_exact
D:3077,OMIM:610283,merged_by_name,disease_exact
D:3078,OMIM:610381,merged_by_name,disease_exact
D:3079,OMIM:612657,merged_by_name,disease_exact
D:3080,OMIM:608194,merged_by_name,disease_exact
D:3081,OMIM:613660,merged_by_name,disease_exact
D:3082,OMIM:614500,merged_by_name,disease_exact
D:3083,OMIM:615163,merged_by_name,disease_exact
D:3084,OMIM:615374,merged_by_name,disease_exact
D:3085,OMIM:615860,merged_by_name,disease_exact
D:3086,OMIM:120970,merged_by_name,disease_exact
D:3087,OMIM:615973,merged_by_name,disease_exact
D:3088,OMIM:616502,merged_by_name,disease_exact
D:3089,OMIM:619531,merged_by_name,disease_exact
D:3090,OMIM:620342,merged_by_name,disease_exact
D:3091,OMIM:604116,merged_by_name,disease_exact
D:3092,OMIM:600977,merged_by_name,disease_exact
D:3093,OMIM:601777,merged_by_name,disease_exact
D:3094,OMIM:603649,merged_by_name,disease_exact
D:3095,OMIM:605549,merged_by_name,disease_exact
D:3096,OMIM:612775,merged_by_name,disease_exact
D:3097,OMIM:617236,merged_by_name,disease_exact
D:3098,OMIM:618358,merged_by_name,disease_exact
D:3099,OMIM:304020,merged_by_name,disease_exact
D:3100,OMIM:300085,merged_by_name,disease_exact
D:3101,OMIM:300476,merged_by_name,disease_exact
D:3102,OMIM:618970,merged_by_name,disease_exact
D:3103,OMIM:610427,merged_by_name,disease_exact
D:3104,ORPHA:221142,merged_by_name,disease_exact
D:3105,ORPHA:440233,merged_by_name,disease_exact
D:3106,ORPHA:324353,merged_by_name,disease_exact
D:3107,ORPHA:418,merged_by_name,disease_exact
D:3108,ORPHA:495879,merged_by_name,disease_exact
D:3109,ORPHA:98604,merged_by_name,disease_exact
D:3110,ORPHA:488586,merged_by_name,disease_exact
D:3111,ORPHA:86816,merged_by_name,disease_exact
D:3112,ORPHA:97556,merged_by_name,disease_exact
D:3113,OMIM:143400,merged_by_name,disease_exact
D:3114,OMIM:618270,merged_by_name,disease_exact
D:3115,OMIM:617641,merged_by_name,disease_exact
D:3115,ORPHA:656130,merged_by_name,disease_exact
D:3116,OMIM:610805,merged_by_name,disease_exact
D:3117,ORPHA:95507,merged_by_name,disease_exact
D:3118,ORPHA:95498,merged_by_name,disease_exact
D:3119,ORPHA:95500,merged_by_name,disease_exact
D:3120,ORPHA:98724,merged_by_name,disease_exact
D:3121,ORPHA:363189,merged_by_name,disease_exact
D:3122,ORPHA:95499,merged_by_name,disease_exact
D:3123,ORPHA:99055,merged_by_name,disease_exact
D:3124,ORPHA:95448,merged_by_name,disease_exact
D:3125,ORPHA:101043,merged_by_name,disease_exact
D:3126,ORPHA:3093,merged_by_name,disease_exact
D:3127,ORPHA:2037,merged_by_name,disease_exact
D:3128,ORPHA:617449,merged_by_name,disease_exact
D:3129,ORPHA:98731,merged_by_name,disease_exact
D:3130,OMIM:611890,merged_by_name,disease_exact
D:3130,ORPHA:53696,merged_by_name,disease_exact
D:3131,ORPHA:664923,merged_by_name,disease_exact
D:3132,ORPHA:566192,merged_by_name,disease_exact
D:3133,ORPHA:538101,merged_by_name,disease_exact
D:3134,ORPHA:48,merged_by_name,disease_exact
D:3135,ORPHA:93177,merged_by_name,disease_exact
D:3136,ORPHA:485631,merged_by_name,disease_exact
D:3137,OMIM:214950,merged_by_name,disease_exact
D:3137,OMIM:614307,merged_by_name,disease_exact
D:3137,ORPHA:79095,merged_by_name,disease_exact
D:3138,OMIM:211355,merged_by_name,disease_exact
D:3139,ORPHA:514352,merged_by_name,disease_exact
D:3140,ORPHA:162,merged_by_name,disease_exact
D:3141,ORPHA:521432,merged_by_name,disease_exact
D:3142,OMIM:604168,merged_by_name,disease_exact
D:3142,ORPHA:48431,merged_by_name,disease_exact
D:3143,OMIM:614482,merged_by_name,disease_exact
D:3143,ORPHA:300313,merged_by_name,disease_exact
D:3144,ORPHA:512260,merged_by_name,disease_exact
D:3145,ORPHA:831,merged_by_name,disease_exact
D:3146,OMIM:603523,merged_by_name,disease_exact
D:3146,ORPHA:264688,merged_by_name,disease_exact
D:3147,ORPHA:700487,merged_by_name,disease_exact
D:3148,ORPHA:269505,merged_by_name,disease_exact
D:3149,ORPHA:99129,merged_by_name,disease_exact
D:3150,OMIM:616266,merged_by_name,disease_exact
D:3150,ORPHA:562528,merged_by_name,disease_exact
D:3151,ORPHA:53691,merged_by_name,disease_exact
D:3152,OMIM:608484,merged_by_name,disease_exact
D:3153,ORPHA:95491,merged_by_name,disease_exact
D:3154,ORPHA:519384,merged_by_name,disease_exact
D:3155,ORPHA:168612,merged_by_name,disease_exact
D:3156,ORPHA:294947,merged_by_name,disease_exact
D:3157,ORPHA:294944,merged_by_name,disease_exact
D:3158,ORPHA:2140,merged_by_name,disease_exact
D:3159,OMIM:615273,merged_by_name,disease_exact
D:3159,ORPHA:404454,merged_by_name,disease_exact
D:3160,OMIM:619775,merged_by_name,disease_exact
D:3161,ORPHA:137,merged_by_name,disease_exact
D:3162,OMIM:621140,merged_by_name,disease_exact
D:3163,ORPHA:371183,merged_by_name,disease_exact
D:3164,ORPHA:371212,merged_by_name,disease_exact
D:3165,OMIM:618005,merged_by_name,disease_exact
D:3166,OMIM:618324,merged_by_name,disease_exact
D:3167,ORPHA:371235,merged_by_name,disease_exact
D:3168,ORPHA:371176,merged_by_name,disease_exact
D:3169,ORPHA:371071,merged_by_name,disease_exact
D:3170,ORPHA:371157,merged_by_name,disease_exact
D:3171,ORPHA:371188,merged_by_name,disease_exact
D:3172,ORPHA:371207,merged_by_name,disease_exact
D:3173,ORPHA:371047,merged_by_name,disease_exact
D:3174,ORPHA:371200,merged_by_name,disease_exact
D:3175,OMIM:301133,merged_by_name,disease_exact
D:3176,OMIM:619493,merged_by_name,disease_exact
D:3177,OMIM:212067,merged_by_name,disease_exact
D:3178,OMIM:212065,merged_by_name,disease_exact
D:3178,ORPHA:79318,merged_by_name,disease_exact
D:3179,OMIM:617082,merged_by_name,disease_exact
D:3180,OMIM:602579,merged_by_name,disease_exact
D:3180,ORPHA:79319,merged_by_name,disease_exact
D:3181,OMIM:603147,merged_by_name,disease_exact
D:3181,ORPHA:79320,merged_by_name,disease_exact
D:3182,OMIM:301031,merged_by_name,disease_exact
D:3183,OMIM:601110,merged_by_name,disease_exact
D:3183,ORPHA:79321,merged_by_name,disease_exact
D:3184,OMIM:608799,merged_by_name,disease_exact
D:3184,ORPHA:79322,merged_by_name,disease_exact
D:3185,OMIM:609180,merged_by_name,disease_exact
D:3185,ORPHA:79323,merged_by_name,disease_exact
D:3186,OMIM:607143,merged_by_name,disease_exact
D:3186,ORPHA:79324,merged_by_name,disease_exact
D:3187,OMIM:608104,merged_by_name,disease_exact
D:3187,ORPHA:79325,merged_by_name,disease_exact
D:3188,OMIM:607906,merged_by_name,disease_exact
D:3188,ORPHA:79326,merged_by_name,disease_exact
D:3189,OMIM:212066,merged_by_name,disease_exact
D:3189,ORPHA:79329,merged_by_name,disease_exact
D:3190,OMIM:620454,merged_by_name,disease_exact
D:3191,OMIM:606056,merged_by_name,disease_exact
D:3191,ORPHA:79330,merged_by_name,disease_exact
D:3192,OMIM:620546,merged_by_name,disease_exact
D:3193,OMIM:266265,merged_by_name,disease_exact
D:3193,ORPHA:99843,merged_by_name,disease_exact
D:3194,OMIM:607091,merged_by_name,disease_exact
D:3194,ORPHA:79332,merged_by_name,disease_exact
D:3195,OMIM:608779,merged_by_name,disease_exact
D:3195,ORPHA:79333,merged_by_name,disease_exact
D:3196,OMIM:603585,merged_by_name,disease_exact
D:3196,ORPHA:238459,merged_by_name,disease_exact
D:3197,OMIM:611209,merged_by_name,disease_exact
D:3197,ORPHA:263508,merged_by_name,disease_exact
D:3198,OMIM:611182,merged_by_name,disease_exact
D:3198,ORPHA:95428,merged_by_name,disease_exact
D:3199,OMIM:613612,merged_by_name,disease_exact
D:3199,ORPHA:263487,merged_by_name,disease_exact
D:3200,OMIM:613489,merged_by_name,disease_exact
D:3200,ORPHA:263501,merged_by_name,disease_exact
D:3201,OMIM:614727,merged_by_name,disease_exact
D:3201,ORPHA:314667,merged_by_name,disease_exact
D:3202,OMIM:614576,merged_by_name,disease_exact
D:3202,ORPHA:464443,merged_by_name,disease_exact
D:3203,OMIM:300896,merged_by_name,disease_exact
D:3203,ORPHA:356961,merged_by_name,disease_exact
D:3204,OMIM:616721,merged_by_name,disease_exact
D:3204,ORPHA:468699,merged_by_name,disease_exact
D:3205,OMIM:616828,merged_by_name,disease_exact
D:3205,ORPHA:468684,merged_by_name,disease_exact
D:3206,OMIM:616829,merged_by_name,disease_exact
D:3206,ORPHA:466703,merged_by_name,disease_exact
D:3207,OMIM:617395,merged_by_name,disease_exact
D:3207,ORPHA:435934,merged_by_name,disease_exact
D:3208,OMIM:301045,merged_by_name,disease_exact
D:3209,OMIM:618885,merged_by_name,disease_exact
D:3210,OMIM:619525,merged_by_name,disease_exact
D:3211,OMIM:620200,merged_by_name,disease_exact
D:3212,OMIM:620201,merged_by_name,disease_exact
D:3213,OMIM:608093,merged_by_name,disease_exact
D:3213,ORPHA:86309,merged_by_name,disease_exact
D:3214,OMIM:608540,merged_by_name,disease_exact
D:3214,ORPHA:79327,merged_by_name,disease_exact
D:3215,OMIM:608776,merged_by_name,disease_exact
D:3215,ORPHA:79328,merged_by_name,disease_exact
D:3216,OMIM:610768,merged_by_name,disease_exact
D:3216,ORPHA:91131,merged_by_name,disease_exact
D:3217,OMIM:612015,merged_by_name,disease_exact
D:3217,ORPHA:244310,merged_by_name,disease_exact
D:3218,OMIM:613661,merged_by_name,disease_exact
D:3218,ORPHA:280071,merged_by_name,disease_exact
D:3219,OMIM:612379,merged_by_name,disease_exact
D:3219,ORPHA:324737,merged_by_name,disease_exact
D:3220,OMIM:614507,merged_by_name,disease_exact
D:3220,ORPHA:300536,merged_by_name,disease_exact
D:3221,OMIM:614921,merged_by_name,disease_exact
D:3221,ORPHA:319646,merged_by_name,disease_exact
D:3222,OMIM:615042,merged_by_name,disease_exact
D:3222,ORPHA:329178,merged_by_name,disease_exact
D:3223,OMIM:615596,merged_by_name,disease_exact
D:3223,ORPHA:370921,merged_by_name,disease_exact
D:3224,OMIM:619714,merged_by_name,disease_exact
D:3225,OMIM:615597,merged_by_name,disease_exact
D:3225,ORPHA:370924,merged_by_name,disease_exact
D:3226,OMIM:300934,merged_by_name,disease_exact
D:3226,ORPHA:370927,merged_by_name,disease_exact
D:3227,ORPHA:371195,merged_by_name,disease_exact
D:3228,ORPHA:85,merged_by_name,disease_exact
D:3229,ORPHA:98869,merged_by_name,disease_exact
D:3230,ORPHA:98570,merged_by_name,disease_exact
D:3231,ORPHA:91491,merged_by_name,disease_exact
D:3232,ORPHA:295227,merged_by_name,disease_exact
D:3233,ORPHA:295225,merged_by_name,disease_exact
D:3234,ORPHA:103910,merged_by_name,disease_exact
D:3235,ORPHA:104007,merged_by_name,disease_exact
D:3236,ORPHA:292,merged_by_name,disease_exact
D:3237,ORPHA:70596,merged_by_name,disease_exact
D:3238,ORPHA:157826,merged_by_name,disease_exact
D:3239,ORPHA:231573,merged_by_name,disease_exact
D:3240,ORPHA:91358,merged_by_name,disease_exact
D:3241,ORPHA:645749,merged_by_name,disease_exact
D:3242,ORPHA:99176,merged_by_name,disease_exact
D:3243,ORPHA:331,merged_by_name,disease_exact
D:3244,ORPHA:2020,merged_by_name,disease_exact
D:3245,ORPHA:335,merged_by_name,disease_exact
D:3246,ORPHA:45358,merged_by_name,disease_exact
D:3247,ORPHA:183681,merged_by_name,disease_exact
D:3248,ORPHA:228429,merged_by_name,disease_exact
D:3249,ORPHA:476406,merged_by_name,disease_exact
D:3250,ORPHA:696289,merged_by_name,disease_exact
D:3251,ORPHA:696206,merged_by_name,disease_exact
D:3252,ORPHA:295232,merged_by_name,disease_exact
D:3253,ORPHA:295229,merged_by_name,disease_exact
D:3254,ORPHA:99095,merged_by_name,disease_exact
D:3255,OMIM:617364,merged_by_name,disease_exact
D:3256,OMIM:617602,merged_by_name,disease_exact
D:3256,ORPHA:643503,merged_by_name,disease_exact
D:3257,OMIM:617360,merged_by_name,disease_exact
D:3257,ORPHA:646278,merged_by_name,disease_exact
D:3258,OMIM:217085,merged_by_name,disease_exact
D:3258,ORPHA:1338,merged_by_name,disease_exact
D:3259,OMIM:614980,merged_by_name,disease_exact
D:3260,OMIM:614954,merged_by_name,disease_exact
D:3261,OMIM:615779,merged_by_name,disease_exact
D:3262,OMIM:617912,merged_by_name,disease_exact
D:3263,OMIM:613854,merged_by_name,disease_exact
D:3264,OMIM:618780,merged_by_name,disease_exact
D:3265,OMIM:619657,merged_by_name,disease_exact
D:3266,OMIM:620294,merged_by_name,disease_exact
D:3267,ORPHA:458775,merged_by_name,disease_exact
D:3268,OMIM:308050,merged_by_name,disease_exact
D:3268,ORPHA:139,merged_by_name,disease_exact
D:3268,ORPHA:264656,merged_by_name,disease_exact
D:3269,ORPHA:98975,merged_by_name,disease_exact
D:3270,OMIM:122000,merged_by_name,disease_exact
D:3270,OMIM:217700,merged_by_name,disease_exact
D:3270,ORPHA:293603,merged_by_name,disease_exact
D:3271,ORPHA:306530,merged_by_name,disease_exact
D:3272,ORPHA:293,merged_by_name,disease_exact
D:3273,ORPHA:700286,merged_by_name,disease_exact
D:3274,ORPHA:2185,merged_by_name,disease_exact
D:3275,ORPHA:263455,merged_by_name,disease_exact
D:3276,ORPHA:174590,merged_by_name,disease_exact
D:3277,ORPHA:442,merged_by_name,disease_exact
D:3278,ORPHA:95711,merged_by_name,disease_exact
D:3279,ORPHA:226313,merged_by_name,disease_exact
D:3280,ORPHA:95715,merged_by_name,disease_exact
D:3281,OMIM:618494,merged_by_name,disease_exact
D:3282,ORPHA:79394,merged_by_name,disease_exact
D:3283,ORPHA:2271,merged_by_name,disease_exact
D:3284,ORPHA:583097,merged_by_name,disease_exact
D:3285,ORPHA:453510,merged_by_name,disease_exact
D:3286,OMIM:243000,merged_by_name,disease_exact
D:3286,ORPHA:140471,merged_by_name,disease_exact
D:3286,ORPHA:88642,merged_by_name,disease_exact
D:3287,ORPHA:217399,merged_by_name,disease_exact
D:3288,ORPHA:104006,merged_by_name,disease_exact
D:3289,ORPHA:104003,merged_by_name,disease_exact
D:3290,ORPHA:694228,merged_by_name,disease_exact
D:3291,ORPHA:276525,merged_by_name,disease_exact
D:3291,ORPHA:657,merged_by_name,disease_exact
D:3292,ORPHA:294951,merged_by_name,disease_exact
D:3293,ORPHA:295034,merged_by_name,disease_exact
D:3294,ORPHA:495875,merged_by_name,disease_exact
D:3295,ORPHA:141124,merged_by_name,disease_exact
D:3296,ORPHA:137932,merged_by_name,disease_exact
D:3297,ORPHA:2373,merged_by_name,disease_exact
D:3298,ORPHA:1055,merged_by_name,disease_exact
D:3299,ORPHA:1954,merged_by_name,disease_exact
D:3300,ORPHA:68378,merged_by_name,disease_exact
D:3301,OMIM:612918,merged_by_name,disease_exact
D:3301,ORPHA:140944,merged_by_name,disease_exact
D:3302,ORPHA:2430,merged_by_name,disease_exact
D:3303,ORPHA:98631,merged_by_name,disease_exact
D:3304,ORPHA:98561,merged_by_name,disease_exact
D:3305,ORPHA:93109,merged_by_name,disease_exact
D:3306,ORPHA:696897,merged_by_name,disease_exact
D:3307,ORPHA:69063,merged_by_name,disease_exact
D:3308,ORPHA:2665,merged_by_name,disease_exact
D:3309,ORPHA:199293,merged_by_name,disease_exact
D:3310,ORPHA:2447,merged_by_name,disease_exact
D:3311,ORPHA:99057,merged_by_name,disease_exact
D:3312,ORPHA:95464,merged_by_name,disease_exact
D:3313,ORPHA:352687,merged_by_name,disease_exact
D:3314,ORPHA:97242,merged_by_name,disease_exact
D:3315,ORPHA:370953,merged_by_name,disease_exact
D:3316,ORPHA:52428,merged_by_name,disease_exact
D:3317,ORPHA:370959,merged_by_name,disease_exact
D:3318,ORPHA:371007,merged_by_name,disease_exact
D:3319,ORPHA:370968,merged_by_name,disease_exact
D:3320,ORPHA:370980,merged_by_name,disease_exact
D:3321,ORPHA:662184,merged_by_name,disease_exact
D:3322,ORPHA:590,merged_by_name,disease_exact
D:3323,ORPHA:353327,merged_by_name,disease_exact
D:3324,ORPHA:97245,merged_by_name,disease_exact
D:3325,OMIM:620249,merged_by_name,disease_exact
D:3326,OMIM:255995,merged_by_name,disease_exact
D:3326,ORPHA:168572,merged_by_name,disease_exact
D:3327,OMIM:620161,merged_by_name,disease_exact
D:3328,OMIM:620246,merged_by_name,disease_exact
D:3329,OMIM:620310,merged_by_name,disease_exact
D:3330,OMIM:620326,merged_by_name,disease_exact
D:3331,OMIM:620351,merged_by_name,disease_exact
D:3332,OMIM:620369,merged_by_name,disease_exact
D:3333,OMIM:620964,merged_by_name,disease_exact
D:3334,OMIM:620265,merged_by_name,disease_exact
D:3335,OMIM:620278,merged_by_name,disease_exact
D:3336,OMIM:611705,merged_by_name,disease_exact
D:3336,ORPHA:289377,merged_by_name,disease_exact
D:3337,ORPHA:172976,merged_by_name,disease_exact
D:3338,ORPHA:424107,merged_by_name,disease_exact
D:3339,ORPHA:199329,merged_by_name,disease_exact
D:3340,ORPHA:206973,merged_by_name,disease_exact
D:3341,ORPHA:457074,merged_by_name,disease_exact
D:3342,ORPHA:101987,merged_by_name,disease_exact
D:3343,ORPHA:619941,merged_by_name,disease_exact
D:3344,ORPHA:269510,merged_by_name,disease_exact
D:3345,OMIM:609893,merged_by_name,disease_exact
D:3346,ORPHA:440221,merged_by_name,disease_exact
D:3347,ORPHA:519333,merged_by_name,disease_exact
D:3348,ORPHA:522514,merged_by_name,disease_exact
D:3349,ORPHA:157713,merged_by_name,disease_exact
D:3350,ORPHA:2772,merged_by_name,disease_exact
D:3351,ORPHA:313906,merged_by_name,disease_exact
D:3352,ORPHA:139414,merged_by_name,disease_exact
D:3353,ORPHA:99130,merged_by_name,disease_exact
D:3354,ORPHA:99124,merged_by_name,disease_exact
D:3355,ORPHA:295036,merged_by_name,disease_exact
D:3356,ORPHA:99072,merged_by_name,disease_exact
D:3357,ORPHA:2846,merged_by_name,disease_exact
D:3358,ORPHA:697986,merged_by_name,disease_exact
D:3359,ORPHA:480531,merged_by_name,disease_exact
D:3360,ORPHA:569821,merged_by_name,disease_exact
D:3361,ORPHA:2416,merged_by_name,disease_exact
D:3362,ORPHA:617,merged_by_name,disease_exact
D:3363,ORPHA:238654,merged_by_name,disease_exact
D:3364,ORPHA:238646,merged_by_name,disease_exact
D:3365,ORPHA:544578,merged_by_name,disease_exact
D:3366,ORPHA:238650,merged_by_name,disease_exact
D:3367,ORPHA:508542,merged_by_name,disease_exact
D:3368,OMIM:613679,merged_by_name,disease_exact
D:3368,ORPHA:325,merged_by_name,disease_exact
D:3369,OMIM:118980,merged_by_name,disease_exact
D:3369,ORPHA:66630,merged_by_name,disease_exact
D:3370,ORPHA:295020,merged_by_name,disease_exact
D:3371,ORPHA:295022,merged_by_name,disease_exact
D:3372,ORPHA:295024,merged_by_name,disease_exact
D:3373,ORPHA:295018,merged_by_name,disease_exact
D:3374,ORPHA:295026,merged_by_name,disease_exact
D:3375,ORPHA:2444,merged_by_name,disease_exact
D:3376,ORPHA:280827,merged_by_name,disease_exact
D:3377,ORPHA:280832,merged_by_name,disease_exact
D:3378,ORPHA:280840,merged_by_name,disease_exact
D:3379,ORPHA:280847,merged_by_name,disease_exact
D:3380,ORPHA:280854,merged_by_name,disease_exact
D:3381,ORPHA:3161,merged_by_name,disease_exact
D:3382,ORPHA:3189,merged_by_name,disease_exact
D:3383,ORPHA:99126,merged_by_name,disease_exact
D:3384,ORPHA:98729,merged_by_name,disease_exact
D:3385,ORPHA:3188,merged_by_name,disease_exact
D:3386,ORPHA:3090,merged_by_name,disease_exact
D:3387,ORPHA:97598,merged_by_name,disease_exact
D:3388,ORPHA:2040,merged_by_name,disease_exact
D:3389,ORPHA:353334,merged_by_name,disease_exact
D:3390,ORPHA:290,merged_by_name,disease_exact
D:3391,ORPHA:697356,merged_by_name,disease_exact
D:3392,ORPHA:238536,merged_by_name,disease_exact
D:3393,OMIM:615237,merged_by_name,disease_exact
D:3393,ORPHA:2301,merged_by_name,disease_exact
D:3394,ORPHA:51083,merged_by_name,disease_exact
D:3395,ORPHA:93400,merged_by_name,disease_exact
D:3396,ORPHA:263435,merged_by_name,disease_exact
D:3397,OMIM:620470,merged_by_name,disease_exact
D:3398,ORPHA:103908,merged_by_name,disease_exact
D:3399,ORPHA:215,merged_by_name,disease_exact
D:3400,ORPHA:99122,merged_by_name,disease_exact
D:3401,ORPHA:141121,merged_by_name,disease_exact
D:3402,ORPHA:99059,merged_by_name,disease_exact
D:3403,ORPHA:98948,merged_by_name,disease_exact
D:3404,ORPHA:499009,merged_by_name,disease_exact
D:3405,ORPHA:2039,merged_by_name,disease_exact
D:3406,ORPHA:3091,merged_by_name,disease_exact
D:3407,ORPHA:210576,merged_by_name,disease_exact
D:3408,ORPHA:95718,merged_by_name,disease_exact
D:3409,ORPHA:858,merged_by_name,disease_exact
D:3410,OMIM:603569,merged_by_name,disease_exact
D:3410,ORPHA:141127,merged_by_name,disease_exact
D:3411,ORPHA:95430,merged_by_name,disease_exact
D:3412,ORPHA:98721,merged_by_name,disease_exact
D:3413,ORPHA:95459,merged_by_name,disease_exact
D:3414,ORPHA:555874,merged_by_name,disease_exact
D:3415,OMIM:122450,merged_by_name,disease_exact
D:3415,ORPHA:231013,merged_by_name,disease_exact
D:3416,ORPHA:98686,merged_by_name,disease_exact
D:3417,ORPHA:99060,merged_by_name,disease_exact
D:3418,ORPHA:435743,merged_by_name,disease_exact
D:3419,ORPHA:291,merged_by_name,disease_exact
D:3420,ORPHA:235832,merged_by_name,disease_exact
D:3421,ORPHA:2291,merged_by_name,disease_exact
D:3422,ORPHA:521438,merged_by_name,disease_exact
D:3423,ORPHA:295203,merged_by_name,disease_exact
D:3424,ORPHA:295201,merged_by_name,disease_exact
D:3425,ORPHA:589821,merged_by_name,disease_exact
D:3426,ORPHA:216694,merged_by_name,disease_exact
D:3427,ORPHA:2391,merged_by_name,disease_exact
D:3428,ORPHA:860,merged_by_name,disease_exact
D:3429,ORPHA:216729,merged_by_name,disease_exact
D:3430,ORPHA:99042,merged_by_name,disease_exact
D:3431,ORPHA:647916,merged_by_name,disease_exact
D:3432,ORPHA:617910,merged_by_name,disease_exact
D:3433,ORPHA:3333,merged_by_name,disease_exact
D:3434,ORPHA:420794,merged_by_name,disease_exact
D:3435,OMIM:217095,merged_by_name,disease_exact
D:3435,ORPHA:2445,merged_by_name,disease_exact
D:3436,ORPHA:98360,merged_by_name,disease_exact
D:3437,ORPHA:248296,merged_by_name,disease_exact
D:3438,ORPHA:293830,merged_by_name,disease_exact
D:3439,ORPHA:98366,merged_by_name,disease_exact
D:3440,ORPHA:98408,merged_by_name,disease_exact
D:3441,ORPHA:98396,merged_by_name,disease_exact
D:3442,ORPHA:252202,merged_by_name,disease_exact
D:3443,ORPHA:98362,merged_by_name,disease_exact
D:3444,OMIM:217100,merged_by_name,disease_exact
D:3444,ORPHA:295000,merged_by_name,disease_exact
D:3445,OMIM:121050,merged_by_name,disease_exact
D:3445,ORPHA:115,merged_by_name,disease_exact
D:3446,OMIM:217150,merged_by_name,disease_exact
D:3446,ORPHA:2215,merged_by_name,disease_exact
D:3447,OMIM:178110,merged_by_name,disease_exact
D:3447,ORPHA:65743,merged_by_name,disease_exact
D:3448,OMIM:618469,merged_by_name,disease_exact
D:3449,ORPHA:436003,merged_by_name,disease_exact
D:3450,OMIM:301815,merged_by_name,disease_exact
D:3450,ORPHA:1484,merged_by_name,disease_exact
D:3451,ORPHA:314002,merged_by_name,disease_exact
D:3452,ORPHA:645367,merged_by_name,disease_exact
D:3453,OMIM:602066,merged_by_name,disease_exact
D:3453,ORPHA:31709,merged_by_name,disease_exact
D:3454,OMIM:217200,merged_by_name,disease_exact
D:3455,OMIM:121270,merged_by_name,disease_exact
D:3456,OMIM:121300,merged_by_name,disease_exact
D:3456,ORPHA:79273,merged_by_name,disease_exact
D:3457,ORPHA:658778,merged_by_name,disease_exact
D:3458,ORPHA:99098,merged_by_name,disease_exact
D:3459,ORPHA:99099,merged_by_name,disease_exact
D:3460,OMIM:121350,merged_by_name,disease_exact
D:3461,ORPHA:98990,merged_by_name,disease_exact
D:3462,OMIM:121390,merged_by_name,disease_exact
D:3463,OMIM:121400,merged_by_name,disease_exact
D:3464,OMIM:217300,merged_by_name,disease_exact
D:3465,ORPHA:34533,merged_by_name,disease_exact
D:3466,OMIM:602082,merged_by_name,disease_exact
D:3466,ORPHA:98960,merged_by_name,disease_exact
D:3467,OMIM:607541,merged_by_name,disease_exact
D:3467,ORPHA:98963,merged_by_name,disease_exact
D:3468,OMIM:217500,merged_by_name,disease_exact
D:3469,OMIM:217600,merged_by_name,disease_exact
